2025-08-25 21:50:58,595 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:50:58,606 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:50:58,606 - INFO - ============================================================
2025-08-25 21:50:58,619 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:50:58,619 - INFO - 清空国证指数信息表...
2025-08-25 21:50:58,755 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:50:59,065 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:50:59,095 - ERROR - ✗ 插入国证指数信息: 'stock_code'
2025-08-25 21:50:59,100 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - 📊 本周数据更新统计
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - ⏱️  更新耗时: 0:00:00.494107
2025-08-25 21:50:59,101 - INFO - ✅ 无错误
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,105 - INFO - 🎉 本周数据更新完成！
2025-08-25 21:50:59,105 - INFO - 数据库连接已关闭
2025-08-25 21:50:59,105 - INFO - ✅ 每周数据更新成功完成
2025-08-25 21:54:15,073 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:54:15,073 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:54:15,074 - INFO - ============================================================
2025-08-25 21:54:15,081 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:54:15,081 - INFO - 清空国证指数信息表...
2025-08-25 21:54:15,166 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:54:15,530 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:54:15,745 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,750 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,755 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,760 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,765 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,770 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,775 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,780 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,785 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,790 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,796 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,801 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,803 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,812 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,812 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,822 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,827 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,833 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,834 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,842 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,850 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,856 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,861 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,866 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,870 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,877 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
