stock_code,trade_date,close,pre_close,prev_close,change_pct,change_amount,adj_factor,prev_f,prev_date,data_source,domain,same_factor,eq_violated,judgement,dev
920252,2020-05-19,0.570,,,-87.2500,-3.900,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920252,2020-06-10,0.810,,0.570,42.1100,0.240,,,2020-05-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920252,2021-03-01,1.870,,0.880,112.5000,0.990,,,2020-07-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920252,2021-07-21,4.380,,3.280,33.5400,1.100,,,2021-07-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920252,2021-09-06,7.520,,5.010,50.1000,2.510,,,2021-09-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920252,2021-09-24,10.030,,5.900,70.0000,4.130,,,2021-09-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-06-19,0.100,,,-98.2400,-5.580,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-06-20,0.300,,0.100,200.0000,0.200,,,2017-06-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-07-04,0.100,,0.300,-66.6700,-0.200,,,2017-06-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-07-07,0.500,,0.100,400.0000,0.400,,,2017-07-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-07-10,1.000,,0.500,100.0000,0.500,,,2017-07-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2017-10-30,-0.030,,1.000,-103.0000,-1.030,,,2017-07-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2018-01-19,0.200,,-0.080,350.0000,0.280,,,2017-12-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2018-01-22,0.300,,0.200,50.0000,0.100,,,2018-01-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2018-05-21,-0.200,,0.300,-166.6700,-0.500,,,2018-02-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2019-07-10,1.260,,-0.200,730.0000,1.460,,,2018-05-21,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-04-15,2.320,,1.330,74.4400,0.990,,,2019-07-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-04-23,2.140,,1.630,31.2900,0.510,,,2020-04-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-04-28,2.130,,1.580,34.8100,0.550,,,2020-04-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-05-07,-0.040,,1.570,-102.5500,-1.610,,,2020-05-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-05-08,1.600,,-0.040,4100.0000,1.640,,,2020-05-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-07-10,2.980,,2.170,37.3300,0.810,,,2020-07-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920260,2020-07-14,4.430,,3.350,32.2400,1.080,,,2020-07-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2016-05-24,0.320,,,-96.7400,-9.490,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2016-12-14,0.950,,0.360,163.8900,0.590,,,2016-12-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2016-12-15,0.430,,0.950,-54.7400,-0.520,,,2016-12-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-01-13,0.590,,0.390,51.2800,0.200,,,2017-01-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-01-16,0.360,,0.590,-38.9800,-0.230,,,2017-01-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-01-17,1.900,,0.360,427.7800,1.540,,,2017-01-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-01-19,0.360,,1.900,-81.0500,-1.540,,,2017-01-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-02-14,1.900,,0.360,427.7800,1.540,,,2017-01-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-02-24,0.360,,1.900,-81.0500,-1.540,,,2017-02-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-03-15,1.010,,0.360,180.5600,0.650,,,2017-03-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-04-10,0.360,,1.750,-79.4300,-1.390,,,2017-03-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-04-11,0.890,,0.360,147.2200,0.530,,,2017-04-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-04-12,1.360,,0.890,52.8100,0.470,,,2017-04-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-07-31,0.400,,1.420,-71.8300,-1.020,,,2017-07-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-08-07,1.900,,0.400,375.0000,1.500,,,2017-07-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-12-04,0.400,,1.650,-75.7600,-1.250,,,2017-11-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-12-07,1.530,,0.400,282.5000,1.130,,,2017-12-04,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2017-12-28,0.400,,1.530,-73.8600,-1.130,,,2017-12-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-01-29,1.400,,0.400,250.0000,1.000,,,2017-12-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-04-26,0.280,,1.030,-72.8200,-0.750,,,2018-04-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-07-06,0.430,,0.280,53.5700,0.150,,,2018-04-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-07-10,0.900,,0.430,109.3000,0.470,,,2018-07-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-08-07,0.280,,1.030,-72.8200,-0.750,,,2018-08-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2018-08-16,1.030,,0.280,267.8600,0.750,,,2018-08-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2019-04-02,0.570,,0.430,32.5600,0.140,,,2019-03-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920261,2019-04-08,0.810,,0.570,42.1100,0.240,,,2019-04-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2020-08-04,1.280,,,-82.0200,-5.840,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2021-10-15,3.720,,1.340,177.6100,2.380,,,2021-08-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-02-07,11.770,,8.180,43.8900,3.590,,,2022-01-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-04-14,18.890,,9.160,106.2200,9.730,,,2022-02-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-05-06,9.210,,18.890,-51.2400,-9.680,,,2022-04-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-05-16,19.470,,9.210,111.4000,10.260,,,2022-05-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-06-22,9.210,,19.470,-52.7000,-10.260,,,2022-05-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920262,2022-06-27,6.140,,9.210,-33.3300,-3.070,,,2022-06-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920263,2016-07-06,10.000,4.000,4.000,150.0000,6.000,1.00000000,1.00000000,2016-07-01,SINA,seg_4_8_92,True,False,possible_legal,0.0
920263,2016-07-13,16.100,10.000,4.720,61.0000,6.100,1.00000000,,2016-07-07,SINA,seg_4_8_92,False,False,possible_legal,1.1186440677966103
920263,2017-06-07,8.550,13.170,13.170,-35.0797,-4.620,1.00000000,1.00000000,2017-06-06,SINA,seg_4_8_92,True,False,possible_legal,0.0
920263,2018-03-09,0.000,,8.510,-100.0000,,1.00000000,1.00000000,2018-03-08,SINA,seg_4_8_92,True,False,possible_legal,
920263,2019-08-22,0.000,,5.450,-100.0000,,1.00000000,1.00000000,2019-07-19,SINA,seg_4_8_92,True,False,possible_legal,
920263,2020-01-08,0.000,,5.560,-100.0000,,1.00000000,1.00000000,2020-01-07,SINA,seg_4_8_92,True,False,possible_legal,
920263,2020-03-18,0.000,,6.460,-100.0000,,1.00000000,1.00000000,2020-03-17,SINA,seg_4_8_92,True,False,possible_legal,
920263,2020-03-24,0.000,,6.600,-100.0000,,1.00000000,1.00000000,2020-03-20,SINA,seg_4_8_92,True,False,possible_legal,
920266,2016-01-04,17.800,12.000,10.950,48.3333,5.800,1.00000000,,2015-12-28,SINA,seg_4_8_92,False,False,possible_legal,0.09589041095890419
920266,2018-06-21,0.000,,10.970,-100.0000,,1.00000000,1.00000000,2018-06-20,SINA,seg_4_8_92,True,False,possible_legal,
920267,2016-04-12,-0.250,,,-101.7800,-14.260,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2018-02-07,0.450,,-0.250,280.0000,0.700,,,2016-04-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2019-07-01,-0.850,,0.450,-288.8900,-1.300,,,2018-02-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2019-07-15,0.950,,-0.850,211.7600,1.800,,,2019-07-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2020-01-16,3.950,,0.950,315.7900,3.000,,,2019-07-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2020-01-17,7.950,,3.950,101.2700,4.000,,,2020-01-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2020-02-17,5.150,,7.950,-35.2200,-2.800,,,2020-01-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2020-04-02,11.050,,6.450,71.3200,4.600,,,2020-04-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2021-03-10,22.500,,12.100,85.9500,10.400,,,2021-03-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2021-09-07,24.860,,16.700,48.8600,8.160,,,2021-08-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2021-10-21,15.600,,22.690,-31.2500,-7.090,,,2021-10-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920267,2021-10-26,24.800,,18.800,31.9100,6.000,,,2021-10-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2020-12-16,-0.910,,,-113.4200,-7.690,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2021-04-22,-0.430,,-0.910,52.7500,0.480,,,2020-12-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2021-04-23,0.540,,-0.430,225.5800,0.970,,,2021-04-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2021-04-26,2.350,,0.540,335.1900,1.810,,,2021-04-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2022-01-28,4.660,,3.160,47.4700,1.500,,,2022-01-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920270,2022-03-08,6.380,,4.320,47.6900,2.060,,,2022-03-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2018-12-04,-0.340,,,-105.9300,-6.070,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2018-12-12,0.470,,-0.340,238.2400,0.810,,,2018-12-04,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2019-05-10,2.100,,0.470,346.8100,1.630,,,2018-12-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-03-12,5.130,,2.100,144.2900,3.030,,,2019-05-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-03-24,8.000,,5.450,46.7900,2.550,,,2020-03-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-07-14,8.180,,5.910,38.4100,2.270,,,2020-06-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-10-09,2.640,,6.030,-56.2200,-3.390,,,2020-07-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-10-13,4.140,,2.640,56.8200,1.500,,,2020-10-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-10-22,6.000,,3.970,51.1300,2.030,,,2020-10-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2020-11-09,4.000,,6.000,-33.3300,-2.000,,,2020-10-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2021-04-30,8.180,,4.000,104.5000,4.180,,,2020-11-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2021-11-02,4.420,,8.730,-49.3700,-4.310,,,2021-10-25,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2021-11-09,8.560,,4.420,93.6700,4.140,,,2021-11-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2021-11-19,13.000,,8.560,51.8700,4.440,,,2021-11-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920271,2021-12-28,25.650,,17.550,46.1500,8.100,,,2021-12-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920273,2017-02-09,1.910,,,-73.9800,-5.430,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920273,2019-06-26,5.200,,1.910,172.2500,3.290,,,2017-02-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920273,2022-02-15,16.110,,11.270,42.9500,4.840,,,2022-02-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920274,2020-09-21,13.320,,,80.0000,5.920,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920274,2020-09-25,18.900,,13.320,41.8900,5.580,,,2020-09-21,AKSHARE,seg_4_8_92,False,False,possible_legal,
920275,2020-05-20,8.200,6.050,6.050,35.5372,2.150,1.00000000,1.00000000,2020-05-19,SINA,seg_4_8_92,True,False,possible_legal,0.0
920275,2020-05-25,5.500,8.200,8.200,-32.9268,-2.700,1.00000000,1.00000000,2020-05-20,SINA,seg_4_8_92,True,False,possible_legal,0.0
920275,2021-01-25,7.580,5.500,5.500,37.8182,2.080,1.00000000,1.00000000,2020-06-04,SINA,seg_4_8_92,True,False,possible_legal,0.0
920278,2016-01-11,1.460,1.030,1.030,41.7476,0.430,1.00000000,1.00000000,2016-01-08,SINA,seg_4_8_92,True,False,possible_legal,0.0
920278,2016-01-14,5.560,1.460,1.460,280.8219,4.100,1.00000000,1.00000000,2016-01-11,SINA,seg_4_8_92,True,False,possible_legal,0.0
920278,2018-12-04,0.000,,1.990,-100.0000,,1.00000000,1.00000000,2018-11-29,SINA,seg_4_8_92,True,False,possible_legal,
920278,2018-12-17,0.000,,2.000,-100.0000,,1.00000000,1.00000000,2018-12-05,SINA,seg_4_8_92,True,False,possible_legal,
920278,2018-12-21,0.000,,1.980,-100.0000,,1.00000000,1.00000000,2018-12-20,SINA,seg_4_8_92,True,False,possible_legal,
920278,2018-12-26,0.000,,1.950,-100.0000,,1.00000000,1.00000000,2018-12-25,SINA,seg_4_8_92,True,False,possible_legal,
920278,2019-06-19,0.000,,2.390,-100.0000,,1.00000000,1.00000000,2019-06-10,SINA,seg_4_8_92,True,False,possible_legal,
920278,2019-12-12,0.000,,4.000,-100.0000,,1.00000000,1.00000000,2019-11-28,SINA,seg_4_8_92,True,False,possible_legal,
920278,2020-03-04,6.000,4.390,4.390,36.6743,1.610,1.00000000,1.00000000,2020-03-03,SINA,seg_4_8_92,True,False,possible_legal,0.0
920278,2020-05-07,14.000,9.360,9.360,49.5726,4.640,1.00000000,1.00000000,2020-05-06,SINA,seg_4_8_92,True,False,possible_legal,0.0
920278,2020-07-27,7.580,11.000,11.000,-31.0909,-3.420,1.00000000,1.00000000,2020-05-12,SINA,seg_4_8_92,True,False,possible_legal,0.0
920284,2015-08-18,3.250,,,-41.6500,-2.320,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-01-08,0.080,,4.230,-98.1100,-4.150,,,2015-08-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-02-03,2.190,,0.080,2637.5000,2.110,,,2016-01-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-02-15,2.870,,2.190,31.0500,0.680,,,2016-02-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-03-25,5.370,,2.660,101.8800,2.710,,,2016-03-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-06-15,0.990,,4.040,-75.5000,-3.050,,,2016-06-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-06-22,2.390,,0.990,141.4100,1.400,,,2016-06-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-06-24,3.190,,2.390,33.4700,0.800,,,2016-06-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-07-25,2.320,,3.840,-39.5800,-1.520,,,2016-07-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-07-28,3.840,,2.370,62.0300,1.470,,,2016-07-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-11-08,0.840,,5.040,-83.3300,-4.200,,,2016-11-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-12-08,3.940,,0.840,369.0500,3.100,,,2016-12-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-12-09,1.040,,3.940,-73.6000,-2.900,,,2016-12-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-12-13,3.940,,1.040,278.8500,2.900,,,2016-12-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-12-19,0.840,,3.940,-78.6800,-3.100,,,2016-12-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2016-12-28,5.840,,0.840,595.2400,5.000,,,2016-12-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2017-03-03,3.940,,5.840,-32.5300,-1.900,,,2016-12-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2017-08-10,4.840,,7.140,-32.2100,-2.300,,,2017-06-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2017-09-05,9.290,,6.390,45.3800,2.900,,,2017-09-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-01-04,11.840,,17.840,-33.6300,-6.000,,,2017-10-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-01-05,6.040,,11.840,-48.9900,-5.800,,,2018-01-04,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-01-08,2.940,,6.040,-51.3200,-3.100,,,2018-01-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-01-09,1.940,,2.940,-34.0100,-1.000,,,2018-01-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-01-10,2.840,,1.940,46.3900,0.900,,,2018-01-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-02-13,5.840,,2.840,105.6300,3.000,,,2018-01-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-04-27,2.840,,5.840,-51.3700,-3.000,,,2018-03-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-06-26,5.770,,2.840,103.1700,2.930,,,2018-04-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2018-12-28,3.570,,7.270,-50.8900,-3.700,,,2018-08-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2019-07-29,1.370,,2.870,-52.2600,-1.500,,,2019-05-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2019-08-01,2.870,,1.370,109.4900,1.500,,,2019-07-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2020-03-10,1.370,,2.870,-52.2600,-1.500,,,2020-01-22,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2020-03-31,2.770,,1.340,106.7200,1.430,,,2020-03-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2020-04-01,4.070,,2.770,46.9300,1.300,,,2020-03-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2020-11-13,6.750,,4.030,67.4900,2.720,,,2020-11-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2020-11-20,4.030,,5.870,-31.3500,-1.840,,,2020-11-19,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-01-12,6.750,,4.870,38.6000,1.880,,,2021-01-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-01-13,4.370,,6.750,-35.2600,-2.380,,,2021-01-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-03-16,4.870,,3.370,44.5100,1.500,,,2021-03-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-09-03,8.820,,5.970,47.7400,2.850,,,2021-09-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-12-20,6.180,,12.370,-50.0400,-6.190,,,2021-12-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2021-12-21,11.080,,6.180,79.2900,4.900,,,2021-12-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920284,2022-08-30,7.950,,5.950,33.6100,2.000,,,2022-08-29,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2019-01-16,0.970,,,-80.6800,-4.050,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2020-05-20,1.810,,1.030,75.7300,0.780,,,2020-03-13,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2020-08-24,1.680,,4.280,-60.7500,-2.600,,,2020-07-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2020-09-03,2.380,,1.680,41.6700,0.700,,,2020-08-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2021-03-02,5.860,,4.100,42.9300,1.760,,,2021-01-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2021-06-17,2.830,,6.080,-53.4500,-3.250,,,2021-05-31,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2021-06-21,4.210,,2.830,48.7600,1.380,,,2021-06-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920299,2021-06-22,8.210,,4.210,95.0100,4.000,,,2021-06-21,AKSHARE,seg_4_8_92,False,False,possible_legal,
920300,2015-03-24,12.830,,6.890,86.2100,5.940,,,2015-03-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920300,2015-04-10,6.990,,15.690,-55.4500,-8.700,,,2015-04-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920300,2015-04-13,15.430,,6.990,120.7400,8.440,,,2015-04-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920300,2015-05-05,4.130,,15.850,-73.9400,-11.720,,,2015-05-04,AKSHARE,seg_4_8_92,False,False,possible_legal,
920300,2015-05-06,14.310,,4.130,246.4900,10.180,,,2015-05-05,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2020-03-04,0.980,,,-72.6300,-2.600,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-03-23,1.420,,0.930,52.6900,0.490,,,2021-03-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-09-08,3.040,,1.230,147.1500,1.810,,,2021-09-07,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-09-09,1.230,,3.040,-59.5400,-1.810,,,2021-09-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-09-13,2.080,,1.230,69.1100,0.850,,,2021-09-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-11-23,2.230,,1.230,81.3000,1.000,,,2021-11-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-11-24,1.330,,2.230,-40.3600,-0.900,,,2021-11-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-12-14,2.230,,1.330,67.6700,0.900,,,2021-11-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2021-12-16,1.450,,2.250,-35.5600,-0.800,,,2021-12-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2022-02-21,2.230,,1.390,60.4300,0.840,,,2022-01-24,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2022-05-09,1.920,,1.430,34.2700,0.490,,,2022-04-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2022-08-18,4.100,,2.800,46.4300,1.300,,,2022-08-17,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2022-08-19,2.800,,4.100,-31.7100,-1.300,,,2022-08-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920304,2022-09-29,7.960,,4.950,60.8100,3.010,,,2022-09-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2020-03-20,7.720,,,35.9200,2.040,,,,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-02,5.200,,7.720,-32.6400,-2.520,,,2020-03-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-07,3.190,,5.200,-38.6500,-2.010,,,2021-09-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-15,3.300,,2.400,37.5000,0.900,,,2021-09-14,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-16,1.800,,3.300,-45.4500,-1.500,,,2021-09-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-23,1.200,,1.800,-33.3300,-0.600,,,2021-09-16,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-09-24,3.000,,1.200,150.0000,1.800,,,2021-09-23,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-08,7.100,,3.250,118.4600,3.850,,,2021-09-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-11,3.250,,7.100,-54.2300,-3.850,,,2021-10-08,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-12,2.060,,3.250,-36.6200,-1.190,,,2021-10-11,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-18,1.000,,2.060,-51.4600,-1.060,,,2021-10-12,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-26,2.600,,1.000,160.0000,1.600,,,2021-10-18,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-10-28,1.000,,2.600,-61.5400,-1.600,,,2021-10-26,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-11-01,2.600,,1.000,160.0000,1.600,,,2021-10-28,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-11-02,5.800,,2.600,123.0800,3.200,,,2021-11-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-11-24,9.160,,5.800,57.9300,3.360,,,2021-11-02,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-01,4.520,,8.400,-46.1900,-3.880,,,2021-11-30,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-02,2.580,,4.520,-42.9200,-1.940,,,2021-12-01,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-06,1.000,,2.400,-58.3300,-1.400,,,2021-12-03,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-09,2.600,,1.000,160.0000,1.600,,,2021-12-06,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-10,5.790,,2.600,122.6900,3.190,,,2021-12-09,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-14,9.140,,5.790,57.8600,3.350,,,2021-12-10,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-20,4.260,,9.110,-53.2400,-4.850,,,2021-12-15,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-22,2.400,,4.260,-43.6600,-1.860,,,2021-12-20,AKSHARE,seg_4_8_92,False,False,possible_legal,
920339,2021-12-28,4.650,,2.030,129.0600,2.620,,,2021-12-27,AKSHARE,seg_4_8_92,False,False,possible_legal,
